workload_id,cpu_usage_percent,memory_usage_percent,runtime_hours_24h,storage_gb,request_count_24h,error_rate_percent,latency_ms,cost_24h,cost_30d_forecast,energy_kwh_24h,carbon_kgco2e_24h,carbon_intensity_gco2_per_kwh,environment,cloud_service_type,workflow_criticality,public_exposure,monitoring_enabled,cost_30d,energy_kwh_30d,carbon_kgco2e_30d
wl-ci-pipeline-001,41.81,45.98,24.0,110.94,64917,0.758,100.57,25.58,786.24,8.441,2.985,353.66,3,5,2,0,1,731.46,217.933,81.764
wl-ci-pipeline-001,46.17,41.65,21.56,88.51,51426,0.999,185.78,24.88,735.64,11.423,5.075,444.28,3,5,2,0,1,764.7,390.963,172.798
wl-ci-pipeline-001,36.21,42.8,22.89,109.3,71440,0.248,111.37,25.5,705.41,9.666,3.712,384.04,3,5,2,0,1,775.94,307.862,128.891
wl-ci-pipeline-001,35.1,52.03,23.44,96.38,43594,1.096,157.5,27.14,843.01,10.432,4.631,443.97,3,5,2,0,1,928.59,313.659,142.296
wl-ci-pipeline-001,41.86,55.23,24.0,98.51,46765,0.894,165.64,27.27,764.1,10.513,4.708,447.86,3,5,2,0,1,978.0,378.306,155.652
wl-ci-pipeline-001,45.8,52.07,24.0,98.24,40152,0.49,201.85,30.7,900.72,13.089,5.415,413.74,3,5,2,0,1,1015.28,385.767,191.601
wl-ci-pipeline-001,38.89,54.41,22.8,95.13,47832,1.476,94.98,23.71,677.78,9.485,4.045,426.45,3,5,2,0,1,774.02,259.68,130.529
wl-ci-pipeline-001,46.56,59.52,24.0,91.81,56180,0.96,125.53,22.18,638.1,11.668,4.183,358.52,3,5,2,0,1,623.7,350.155,141.84
wl-ci-pipeline-001,48.1,52.78,21.44,106.87,58376,0.625,106.74,22.71,679.32,11.695,4.833,413.29,3,5,2,0,1,690.08,374.597,136.417
wl-ci-pipeline-001,48.58,43.32,23.62,93.95,41452,0.878,111.14,29.38,891.82,11.39,4.629,406.36,3,5,2,0,1,805.7,327.105,163.721
wl-ci-pipeline-001,32.24,42.86,24.0,104.13,59876,0.696,122.26,22.37,682.64,10.052,4.424,440.14,3,5,2,0,1,641.36,330.5,117.535
wl-ci-pipeline-001,44.89,32.52,22.66,97.43,71781,0.426,170.13,23.94,739.52,10.348,4.601,444.67,3,5,2,0,1,783.98,321.067,146.866
wl-ci-pipeline-001,43.14,48.82,24.0,108.71,59655,0.622,196.04,28.64,897.79,10.234,4.638,453.18,3,5,2,0,1,963.51,329.241,130.16
wl-ci-pipeline-001,42.97,59.66,24.0,89.86,40069,0.896,145.4,28.39,889.83,12.374,5.253,424.53,3,5,2,0,1,990.89,351.009,168.752
wl-ci-pipeline-001,45.19,57.3,24.0,106.38,48624,0.719,97.96,26.53,724.55,12.0,5.447,453.94,3,5,2,0,1,870.16,428.625,164.917
wl-ci-pipeline-001,41.74,45.65,23.7,116.29,61678,0.331,199.03,25.69,825.74,9.575,4.229,441.69,3,5,2,0,1,862.09,330.748,147.582
wl-ci-pipeline-001,31.25,48.26,24.0,100.25,40725,0.477,203.16,26.69,874.85,9.992,4.375,437.81,3,5,2,0,1,764.57,334.671,112.601
wl-ci-pipeline-001,48.29,52.39,22.5,100.96,29044,0.057,174.94,25.84,841.88,11.976,4.763,397.71,3,5,2,0,1,851.8,380.341,154.318
wl-ci-pipeline-001,41.81,51.8,20.91,114.34,19431,0.612,150.69,22.0,642.74,11.367,4.366,384.1,3,5,2,0,1,629.35,311.607,136.909
wl-ci-pipeline-001,44.23,48.13,19.28,101.51,55487,1.108,147.8,26.13,849.62,9.09,3.616,397.78,3,5,2,0,1,847.37,320.485,110.214
wl-ci-pipeline-001,37.23,40.94,22.55,118.76,42345,1.03,195.52,25.95,818.38,10.356,4.237,409.1,3,5,2,0,1,913.12,369.609,150.195
wl-ci-pipeline-001,34.24,42.37,24.0,116.94,43287,0.116,129.76,24.1,787.25,10.292,4.405,427.97,3,5,2,0,1,767.13,306.164,137.803
wl-ci-pipeline-001,40.95,53.93,24.0,86.08,54663,1.053,184.65,23.67,677.63,10.029,4.249,423.65,3,5,2,0,1,641.02,270.434,140.084
wl-ci-pipeline-001,33.22,34.26,16.51,98.02,79002,1.375,120.65,14.08,409.58,5.97,2.477,414.92,3,5,2,0,1,471.83,186.267,86.804
wl-ci-pipeline-001,43.98,47.47,24.0,83.59,33193,0.32,169.48,22.0,668.71,11.206,4.47,398.92,3,5,2,0,1,758.08,364.613,127.538
wl-ci-pipeline-001,46.53,42.84,24.0,108.3,51444,0.916,110.11,26.45,752.64,11.989,5.133,428.17,3,5,2,0,1,873.32,308.287,175.442
wl-ci-pipeline-001,44.13,61.22,23.92,102.46,61650,0.643,109.94,26.46,802.22,9.898,4.218,426.18,3,5,2,0,1,910.28,352.65,122.107
wl-ci-pipeline-001,24.78,47.0,24.0,95.08,51124,1.044,98.51,21.67,698.6,10.644,4.389,412.36,3,5,2,0,1,648.01,306.896,145.995
wl-ci-pipeline-001,46.76,50.2,22.67,92.23,42959,0.648,112.07,25.37,821.91,10.136,4.07,401.51,3,5,2,0,1,762.04,302.924,120.293
wl-ci-pipeline-001,52.95,65.9,21.47,86.28,36757,1.138,138.04,31.82,984.68,11.04,4.613,417.86,3,5,2,0,1,1040.82,303.96,151.967
wl-ci-pipeline-001,34.9,60.05,22.59,92.83,36393,0.504,137.2,22.48,716.98,9.103,3.006,330.25,3,5,2,0,1,585.44,296.372,81.603
wl-ci-pipeline-001,38.59,61.14,22.03,89.2,35892,0.326,159.21,26.42,770.7,10.773,4.489,416.66,3,5,2,0,1,780.68,333.526,119.493
wl-ci-pipeline-001,44.18,50.89,24.0,82.91,54395,0.866,154.17,30.35,993.24,13.619,5.278,387.59,3,5,2,0,1,874.36,397.939,146.951
wl-ci-pipeline-001,28.78,46.06,20.85,96.77,60484,0.206,139.22,22.83,681.89,8.567,3.368,393.16,3,5,2,0,1,622.92,247.857,96.23
wl-ci-pipeline-001,34.49,48.0,23.44,91.93,28622,0.583,191.68,23.52,667.42,10.04,3.991,397.5,3,5,2,0,1,785.07,277.131,103.246
wl-ci-pipeline-001,38.44,50.09,22.14,96.94,61100,0.544,150.0,21.56,583.34,10.864,4.707,433.25,3,5,2,0,1,749.91,360.056,158.966
wl-ci-pipeline-001,42.23,63.09,24.0,116.89,34886,0.759,186.62,29.13,826.12,11.879,4.525,380.88,3,5,2,0,1,748.09,380.141,156.451
wl-ci-pipeline-001,43.79,52.55,23.01,100.57,52058,0.928,172.03,22.1,677.65,10.881,4.182,384.33,3,5,2,0,1,567.38,297.404,113.912
wl-ci-pipeline-001,51.9,35.42,24.0,96.5,54347,0.347,179.91,29.17,809.97,9.859,4.055,411.36,3,5,2,0,1,932.42,331.496,116.716
wl-ci-pipeline-001,46.8,45.19,24.0,100.68,50621,0.832,152.08,27.36,817.68,10.031,3.247,323.73,3,5,2,0,1,725.42,281.951,92.813
wl-ci-pipeline-001,33.95,45.07,24.0,89.62,20555,1.13,195.02,26.69,841.84,11.285,5.241,464.42,3,5,2,0,1,887.89,304.013,177.259
wl-ci-pipeline-001,39.19,48.64,21.69,84.97,72976,1.4,149.92,20.93,595.35,10.292,4.315,419.23,3,5,2,0,1,577.75,313.694,112.316
wl-ci-pipeline-001,43.17,62.32,24.0,96.5,58414,0.827,131.04,28.63,869.52,11.422,4.785,418.88,3,5,2,0,1,935.71,297.228,131.33
wl-ci-pipeline-001,41.88,53.14,24.0,87.14,42781,1.297,145.07,26.0,716.27,12.275,5.045,410.99,3,5,2,0,1,827.93,377.675,132.729
wl-ci-pipeline-001,51.55,56.42,22.9,121.36,43304,1.251,194.35,29.53,884.17,12.539,4.762,379.78,3,5,2,0,1,1016.75,415.772,165.243
wl-ci-pipeline-001,32.55,49.1,24.0,84.12,53902,1.106,157.15,23.42,633.91,9.902,3.884,392.23,3,5,2,0,1,653.19,294.469,122.938
wl-ci-pipeline-001,36.63,51.25,24.0,119.47,72183,0.842,172.9,26.02,782.47,9.277,3.361,362.29,3,5,2,0,1,898.44,251.126,97.734
wl-ci-pipeline-001,42.45,46.12,21.69,131.55,63335,0.911,138.25,27.78,790.78,10.335,4.132,399.81,3,5,2,0,1,847.82,318.642,114.808
wl-ci-pipeline-001,46.52,53.49,24.0,93.64,34627,0.89,192.95,25.77,704.19,12.997,5.052,388.75,3,5,2,0,1,770.46,336.928,136.618
wl-ci-pipeline-001,30.56,45.95,24.0,103.35,64474,1.389,195.37,22.86,703.16,9.065,3.988,440.0,3,5,2,0,1,804.4,247.491,135.239
wl-ci-pipeline-001,39.27,55.9,24.0,113.2,49599,0.533,124.27,26.37,806.5,11.27,4.369,387.66,3,5,2,0,1,752.08,364.143,120.232
wl-ci-pipeline-001,42.6,47.69,22.26,100.8,54903,0.528,142.72,22.85,713.43,8.6,3.658,425.34,3,5,2,0,1,685.5,297.946,119.381
wl-ci-pipeline-001,49.99,39.66,23.32,131.98,55101,0.682,145.29,32.73,1016.39,11.041,4.682,424.08,3,5,2,0,1,962.56,340.991,128.636
wl-ci-pipeline-001,37.22,43.18,24.0,92.37,54961,0.287,153.95,24.05,664.57,12.78,4.736,370.54,3,5,2,0,1,777.65,342.06,124.597
wl-ci-pipeline-001,46.99,38.5,23.41,79.78,53215,0.818,140.77,25.71,777.36,11.726,5.228,445.82,3,5,2,0,1,746.45,328.379,174.764
wl-ci-pipeline-001,43.78,60.66,23.48,95.25,39092,0.906,141.09,26.18,792.12,11.618,4.659,401.01,3,5,2,0,1,897.72,413.42,136.773
wl-ci-pipeline-001,36.38,41.37,24.0,93.39,42991,0.784,132.14,25.12,809.87,9.928,3.939,396.79,3,5,2,0,1,834.2,298.225,115.262
wl-ci-pipeline-001,33.08,50.45,24.0,78.58,59499,1.044,179.24,25.45,809.05,12.148,5.1,419.84,3,5,2,0,1,874.95,389.329,163.469
wl-ci-pipeline-001,50.61,43.07,22.25,95.14,65303,0.388,91.0,27.71,752.81,11.704,5.631,481.09,3,5,2,0,1,756.09,383.86,165.065
wl-ci-pipeline-001,40.63,32.97,23.27,94.54,46216,0.624,120.12,25.68,768.35,10.23,3.583,350.24,3,5,2,0,1,655.78,353.228,102.875
wl-ci-pipeline-001,37.23,33.82,24.0,81.5,50790,0.541,138.34,26.46,778.65,11.651,5.217,447.8,3,5,2,0,1,689.97,402.421,133.9
wl-ci-pipeline-001,38.65,59.18,22.79,103.97,52821,1.17,145.99,20.11,572.05,8.469,3.702,437.15,3,5,2,0,1,618.03,230.57,125.117
wl-ci-pipeline-001,45.38,44.92,22.65,98.18,68046,1.342,173.81,29.38,908.42,10.524,4.429,420.86,3,5,2,0,1,790.5,363.42,139.755
wl-ci-pipeline-001,33.3,57.69,24.0,121.44,29633,1.409,102.83,22.5,633.07,11.303,4.19,370.7,3,5,2,0,1,609.98,339.481,126.9
wl-ci-pipeline-001,46.8,55.99,24.0,105.95,16973,0.402,163.95,26.32,745.21,10.334,4.112,397.87,3,5,2,0,1,854.75,323.772,126.211
wl-ci-pipeline-001,41.06,39.97,23.69,62.08,30398,0.697,221.25,22.67,644.15,11.019,3.867,350.94,3,5,2,0,1,792.4,358.582,115.526
wl-ci-pipeline-001,36.94,50.62,22.42,110.86,29921,1.085,151.18,19.55,539.62,8.791,3.542,402.96,3,5,2,0,1,629.46,260.451,93.744
wl-ci-pipeline-001,39.83,39.71,24.0,105.56,54007,0.511,139.74,25.32,720.06,10.469,4.477,427.62,3,5,2,0,1,854.95,304.948,137.457
wl-ci-pipeline-001,43.93,55.31,22.78,81.74,25369,0.603,165.79,25.92,721.83,9.117,3.416,374.65,3,5,2,0,1,793.5,281.393,114.837
wl-ci-pipeline-001,32.86,45.06,21.76,80.29,63534,0.685,83.93,23.61,687.09,8.328,3.244,389.56,3,5,2,0,1,686.16,285.287,97.098
wl-ci-pipeline-001,42.7,39.69,21.74,117.55,39942,1.112,137.09,20.83,614.55,9.463,3.924,414.64,3,5,2,0,1,597.07,279.835,129.766
wl-ci-pipeline-001,37.06,43.02,24.0,84.56,63480,0.763,140.22,24.88,716.04,8.715,3.705,425.16,3,5,2,0,1,881.45,268.621,108.656
wl-ci-pipeline-001,42.11,45.81,21.9,82.83,62499,0.171,124.87,28.03,790.89,10.646,4.407,413.94,3,5,2,0,1,934.39,293.813,124.538
wl-ci-pipeline-001,42.93,43.39,24.0,92.29,58689,0.211,160.05,29.84,826.85,11.102,4.402,396.48,3,5,2,0,1,894.64,343.766,115.94
wl-ci-pipeline-001,44.76,53.54,18.5,85.26,67301,0.398,176.47,19.51,594.34,7.016,3.039,433.17,3,5,2,0,1,698.94,185.885,94.983
wl-ci-pipeline-001,34.01,59.11,23.42,90.61,67668,0.985,122.42,26.34,863.68,9.853,3.644,369.87,3,5,2,0,1,704.42,337.8,127.692
wl-ci-pipeline-001,33.3,40.7,19.09,83.51,38511,0.652,200.79,18.76,539.13,8.356,3.353,401.25,3,5,2,0,1,508.53,240.277,112.229
wl-ci-pipeline-001,56.6,56.83,21.4,105.55,40103,0.943,108.74,28.32,837.64,12.546,4.688,373.66,3,5,2,0,1,863.07,329.057,126.844
wl-ci-pipeline-001,36.98,56.1,24.0,99.05,48538,1.309,149.39,26.26,744.76,10.335,4.263,412.48,3,5,2,0,1,676.72,263.72,124.175
wl-ci-pipeline-001,44.73,45.53,24.0,104.62,66367,0.632,155.66,27.44,868.19,10.361,4.215,406.75,3,5,2,0,1,754.05,342.136,135.149
wl-ci-pipeline-001,37.53,55.92,22.09,116.27,63535,1.202,161.3,23.46,732.32,10.037,3.955,394.04,3,5,2,0,1,780.53,326.986,128.82
wl-ci-pipeline-001,51.3,50.73,21.37,87.55,68597,1.384,180.28,29.14,899.42,11.429,5.18,453.27,3,5,2,0,1,815.74,297.08,156.757
wl-ci-pipeline-001,44.39,60.94,23.5,95.3,55956,0.592,110.5,25.42,718.54,11.114,4.975,447.65,3,5,2,0,1,803.18,334.887,140.807
wl-ci-pipeline-001,32.92,47.4,24.0,102.83,51363,0.868,172.76,24.96,746.01,8.968,3.665,408.63,3,5,2,0,1,837.94,277.017,100.224
wl-ci-pipeline-001,37.54,50.06,23.99,86.29,55482,0.272,202.58,26.81,809.46,8.676,3.783,436.01,3,5,2,0,1,951.6,311.925,129.727
wl-ci-pipeline-001,46.24,58.96,24.0,107.87,39406,1.118,116.96,24.19,653.56,12.676,4.694,370.29,3,5,2,0,1,746.52,373.399,158.745
wl-ci-pipeline-001,35.98,45.35,20.63,92.44,36483,0.985,169.83,20.65,570.88,10.513,3.864,367.57,3,5,2,0,1,699.15,269.36,118.279
wl-ci-pipeline-001,41.77,46.77,24.0,101.22,48853,0.378,187.29,23.67,678.66,10.682,4.753,444.98,3,5,2,0,1,781.25,341.675,161.769
wl-ci-pipeline-001,37.86,39.19,24.0,117.44,60526,0.759,94.79,25.67,844.68,10.991,4.764,433.48,3,5,2,0,1,773.74,365.842,156.446
wl-ci-pipeline-001,42.92,50.2,21.08,78.7,45567,0.401,165.62,22.03,613.38,9.052,3.589,396.51,3,5,2,0,1,708.84,315.131,115.76
wl-ci-pipeline-001,39.57,42.25,22.25,94.08,75814,0.368,137.43,23.19,698.82,11.033,4.559,413.22,3,5,2,0,1,697.93,380.382,137.472
wl-ci-pipeline-001,48.44,48.98,23.88,100.7,51837,0.529,178.1,28.09,800.97,10.261,4.276,416.78,3,5,2,0,1,748.38,339.284,122.333
wl-ci-pipeline-001,41.72,64.1,24.0,121.73,58065,1.16,205.71,24.31,692.88,11.743,4.533,386.0,3,5,2,0,1,846.08,363.202,126.69
wl-ci-pipeline-001,49.72,41.75,24.0,107.86,30262,0.534,130.12,27.67,889.26,11.865,5.084,428.52,3,5,2,0,1,810.74,320.509,172.605
wl-ci-pipeline-001,36.76,45.11,24.0,71.25,53483,0.412,137.85,22.52,639.98,10.448,4.065,389.07,3,5,2,0,1,789.03,350.192,123.174
wl-ci-pipeline-001,49.08,45.54,23.43,91.12,48980,1.219,224.19,30.89,885.27,13.599,5.908,434.46,3,5,2,0,1,933.44,392.877,151.986
wl-ci-pipeline-001,42.1,36.34,24.0,76.84,29684,0.862,116.58,26.89,777.47,11.255,4.612,409.77,3,5,2,0,1,930.8,346.731,143.353
wl-ci-pipeline-001,32.82,48.66,24.0,114.55,40033,0.625,120.34,20.52,620.29,9.801,3.807,388.47,3,5,2,0,1,674.65,301.849,102.695
wl-ci-pipeline-001,46.33,45.41,22.62,87.31,35781,0.969,145.95,29.48,919.84,12.346,5.084,411.8,3,5,2,0,1,997.6,356.979,152.921
wl-ci-pipeline-001,41.97,37.05,24.0,107.72,39185,0.613,98.91,25.21,745.63,9.574,3.827,399.7,3,5,2,0,1,904.83,256.814,113.346
wl-ci-pipeline-001,42.61,49.85,21.4,90.21,46294,0.879,150.28,20.16,604.79,10.57,4.407,416.9,3,5,2,0,1,564.42,302.023,130.509
wl-ci-pipeline-001,56.98,51.46,23.84,85.2,69103,0.429,162.81,30.02,920.24,10.935,4.313,394.47,3,5,2,0,1,968.93,358.963,114.672
wl-ci-pipeline-001,36.98,52.51,24.0,107.11,22542,1.023,146.98,24.78,679.58,8.757,3.496,399.21,3,5,2,0,1,720.95,259.274,115.412
wl-ci-pipeline-001,44.78,58.06,22.03,121.77,61835,0.663,116.74,25.74,745.53,9.671,3.507,362.64,3,5,2,0,1,872.77,334.988,108.573
wl-ci-pipeline-001,35.88,50.06,24.0,101.76,51512,0.866,99.21,25.13,740.16,11.226,4.747,422.85,3,5,2,0,1,844.6,309.495,148.06
wl-ci-pipeline-001,41.48,47.67,24.0,94.35,70594,1.446,176.22,22.29,604.89,9.418,4.337,460.55,3,5,2,0,1,715.55,257.132,143.357
wl-ci-pipeline-001,46.91,66.16,24.0,116.28,52826,0.53,152.18,26.93,880.63,11.1,5.318,479.06,3,5,2,0,1,780.69,334.265,185.227
wl-ci-pipeline-001,36.99,50.52,24.0,87.94,63620,0.833,219.79,24.81,691.81,11.039,4.641,420.46,3,5,2,0,1,662.84,357.29,124.996
wl-ci-pipeline-001,30.45,49.45,19.04,94.78,53044,0.831,137.67,16.94,521.18,7.666,3.122,407.19,3,5,2,0,1,593.35,237.328,100.363
wl-ci-pipeline-001,39.0,68.16,23.66,95.81,44720,0.489,170.58,23.84,692.68,9.963,3.861,387.49,3,5,2,0,1,854.51,326.38,127.689
wl-ci-pipeline-001,41.18,61.7,24.0,107.86,73533,0.769,151.89,30.31,986.91,10.945,4.483,409.62,3,5,2,0,1,827.84,287.66,157.501
wl-ci-pipeline-001,42.48,48.58,24.0,77.68,52037,0.652,235.87,25.05,760.63,9.568,3.972,415.11,3,5,2,0,1,776.18,314.087,123.315
wl-ci-pipeline-001,43.9,54.75,24.0,102.39,52900,0.908,162.75,27.2,858.82,10.347,4.614,445.9,3,5,2,0,1,812.73,314.794,139.882
wl-ci-pipeline-001,45.51,61.4,20.96,101.51,45005,0.717,159.17,21.37,594.6,9.71,3.569,367.59,3,5,2,0,1,709.86,293.006,126.377
wl-ci-pipeline-001,37.47,52.12,23.69,112.56,38332,0.353,140.71,21.78,688.82,8.923,3.676,411.98,3,5,2,0,1,770.36,259.322,120.51
wl-ci-pipeline-001,36.21,58.62,24.0,104.42,47356,0.0,115.9,25.73,830.46,8.494,3.447,405.88,3,5,2,0,1,777.46,276.206,101.537
wl-ci-pipeline-001,44.46,58.0,24.0,112.91,45620,1.703,113.44,29.66,895.6,12.189,4.786,392.69,3,5,2,0,1,901.91,420.706,145.316
wl-ci-pipeline-001,38.78,59.34,19.12,103.85,42956,0.983,159.51,18.21,561.61,8.438,3.561,422.01,3,5,2,0,1,596.43,241.877,94.076
wl-ci-pipeline-001,28.97,40.43,24.0,139.17,70575,0.0,151.9,22.33,623.78,9.041,3.983,440.57,3,5,2,0,1,785.53,252.724,138.127
wl-ci-pipeline-001,39.66,42.99,24.0,76.82,43059,0.617,214.32,20.26,611.57,10.134,3.927,387.53,3,5,2,0,1,553.14,324.561,140.945
wl-ci-pipeline-001,41.13,43.31,24.0,94.47,41773,0.667,112.43,25.63,721.27,11.734,4.632,394.75,3,5,2,0,1,674.5,406.139,156.055
wl-ci-pipeline-001,40.44,45.84,22.88,105.83,67381,0.55,152.67,22.9,721.81,10.329,4.559,441.43,3,5,2,0,1,669.65,319.641,152.832
wl-ci-pipeline-001,43.33,41.1,24.0,120.73,75968,1.21,114.69,25.58,834.17,11.518,4.893,424.79,3,5,2,0,1,847.39,357.514,135.388
wl-ci-pipeline-001,41.73,53.02,24.0,106.07,56618,0.712,152.49,26.79,825.91,11.054,5.164,467.18,3,5,2,0,1,733.43,316.145,147.821
wl-ci-pipeline-001,36.97,48.91,22.1,101.62,57302,0.732,89.75,23.34,646.12,8.656,3.717,429.36,3,5,2,0,1,834.05,285.709,114.443
wl-ci-pipeline-001,26.39,51.34,23.03,91.65,40778,0.759,135.44,23.79,737.56,8.579,2.995,349.1,3,5,2,0,1,757.97,291.742,90.509
wl-ci-pipeline-001,40.8,45.62,22.74,83.45,42246,0.803,157.06,24.55,714.85,11.241,4.319,384.23,3,5,2,0,1,658.43,295.992,148.373
wl-ci-pipeline-001,41.57,45.91,21.08,119.86,61501,0.182,105.77,22.5,700.59,11.099,4.767,429.47,3,5,2,0,1,728.21,349.292,169.903
wl-ci-pipeline-001,32.35,59.79,24.0,87.63,60058,1.517,143.47,22.69,642.0,9.966,4.266,428.05,3,5,2,0,1,578.66,281.074,130.618
wl-ci-pipeline-001,29.23,47.89,24.0,96.37,47858,0.533,122.02,21.38,690.98,8.567,2.999,350.11,3,5,2,0,1,674.78,222.648,98.664
wl-ci-pipeline-001,39.71,46.04,21.45,101.29,63343,0.841,131.71,18.36,531.72,9.488,3.852,405.96,3,5,2,0,1,488.11,262.134,114.43
wl-ci-pipeline-001,45.95,58.19,21.77,92.23,43842,1.059,154.37,26.41,801.77,9.823,4.057,413.04,3,5,2,0,1,777.69,299.094,116.62
wl-ci-pipeline-001,47.39,46.81,24.0,90.62,40429,1.011,123.78,29.04,915.99,10.666,4.661,436.98,3,5,2,0,1,998.89,294.339,122.841
wl-ci-pipeline-001,37.78,54.0,24.0,100.36,47934,0.526,160.05,22.99,656.11,11.601,4.647,400.53,3,5,2,0,1,651.24,337.199,154.894
wl-ci-pipeline-001,47.64,43.4,24.0,91.18,38462,1.22,205.69,29.06,828.18,11.783,4.746,402.74,3,5,2,0,1,926.46,350.193,142.058
wl-ci-pipeline-001,25.86,47.3,24.0,90.16,59884,1.184,149.62,18.1,539.74,8.452,3.499,413.95,3,5,2,0,1,557.35,283.909,112.736
wl-ci-pipeline-001,53.15,46.77,24.0,102.0,71177,0.408,155.54,30.12,978.12,13.891,5.516,397.09,3,5,2,0,1,1058.85,377.142,152.481
wl-ci-pipeline-001,40.1,49.71,23.55,85.62,64983,0.684,192.78,27.12,861.39,11.202,4.598,410.42,3,5,2,0,1,850.1,341.753,130.542
wl-ci-pipeline-001,45.41,55.2,24.0,102.8,56841,1.044,109.44,26.97,847.48,11.001,4.6,418.11,3,5,2,0,1,782.58,364.688,163.298
wl-ci-pipeline-001,31.48,35.54,24.0,102.38,55908,0.658,108.47,22.83,654.88,8.533,3.167,371.11,3,5,2,0,1,681.62,297.781,85.253
wl-ci-pipeline-001,42.32,53.75,23.17,102.76,52950,0.023,169.4,27.12,851.13,9.321,3.867,414.92,3,5,2,0,1,961.67,259.385,137.324
wl-costly-vm-001,43.21,45.28,21.77,113.6,61846,1.031,175.46,23.85,664.22,9.489,3.818,402.4,2,0,3,0,1,760.27,272.631,104.655
wl-costly-vm-001,47.11,52.99,24.0,89.42,27025,1.029,126.84,23.02,724.31,10.605,4.253,401.02,2,0,3,0,1,658.59,286.668,137.061
wl-costly-vm-001,47.44,55.08,20.11,109.12,51396,0.769,149.32,21.88,685.24,9.617,4.008,416.71,2,0,3,0,1,718.33,312.903,118.274
wl-costly-vm-001,33.22,37.08,23.17,121.73,49517,0.857,86.1,23.36,666.85,9.001,3.82,424.37,2,0,3,0,1,723.55,298.808,113.375
wl-costly-vm-001,47.18,48.29,21.92,97.34,60682,0.408,167.36,26.18,722.45,10.049,3.897,387.76,2,0,3,0,1,734.56,347.028,131.305
wl-costly-vm-001,50.39,55.14,20.81,80.78,40604,0.851,156.78,22.88,628.48,9.596,3.534,368.29,2,0,3,0,1,787.71,279.259,105.189
wl-costly-vm-001,33.2,54.77,23.9,86.56,45465,0.547,158.88,25.18,741.03,9.85,4.906,498.05,2,0,3,0,1,858.1,309.575,147.147
wl-costly-vm-001,37.2,59.1,24.0,111.62,53702,0.743,121.35,27.23,811.82,9.933,4.025,405.23,2,0,3,0,1,709.29,287.753,103.295
wl-costly-vm-001,32.79,48.32,24.0,81.11,36613,0.778,214.0,25.02,792.48,10.193,3.954,387.94,2,0,3,0,1,708.9,329.904,106.982
wl-costly-vm-001,30.03,49.82,24.0,100.86,63631,0.986,148.21,21.93,611.38,8.192,3.19,389.4,2,0,3,0,1,705.56,227.432,112.433
wl-costly-vm-001,34.81,39.2,23.5,112.18,47242,0.973,144.57,20.1,644.69,11.566,5.014,433.52,2,0,3,0,1,574.48,359.301,137.981
wl-costly-vm-001,36.8,48.19,24.0,106.86,63229,1.251,159.95,25.23,759.32,11.539,5.38,466.21,2,0,3,0,1,656.53,313.234,152.492
wl-costly-vm-001,39.81,53.1,24.0,99.65,13201,1.337,141.07,22.96,693.58,10.414,3.989,383.0,2,0,3,0,1,688.4,352.713,103.469
wl-costly-vm-001,52.18,56.15,24.0,94.34,51308,0.936,130.21,31.94,1031.1,13.599,5.386,396.04,2,0,3,0,1,895.42,369.676,172.043
wl-costly-vm-001,40.45,51.92,23.35,103.63,55211,0.882,113.95,26.38,775.15,12.227,4.912,401.69,2,0,3,0,1,894.36,334.902,158.787
wl-costly-vm-001,46.89,59.02,24.0,106.88,79501,0.603,213.72,31.64,940.41,11.255,4.898,435.2,2,0,3,0,1,1042.1,384.746,139.182
wl-costly-vm-001,27.15,48.66,22.04,96.73,86545,1.35,106.82,22.04,712.58,8.216,3.518,428.23,2,0,3,0,1,738.98,270.043,101.276
wl-costly-vm-001,41.03,50.75,22.3,88.08,48877,1.084,147.71,22.67,687.65,10.346,4.793,463.23,2,0,3,0,1,797.89,283.301,132.504
wl-costly-vm-001,29.86,62.87,24.0,108.29,66681,1.074,128.1,27.29,899.41,8.732,3.752,429.68,2,0,3,0,1,775.02,252.335,108.409
wl-costly-vm-001,38.66,35.34,23.0,96.06,36569,1.039,143.44,23.68,676.58,10.56,4.109,389.15,2,0,3,0,1,813.5,312.384,110.355
wl-costly-vm-001,33.16,47.84,24.0,108.58,47125,1.017,120.6,23.35,741.37,11.474,4.347,378.87,2,0,3,0,1,783.7,351.485,144.259
wl-costly-vm-001,48.09,66.76,22.77,84.82,47920,0.72,125.77,27.66,857.98,11.688,5.789,495.34,2,0,3,0,1,850.54,316.361,196.595
wl-costly-vm-001,46.15,37.43,21.26,96.29,66888,0.68,162.48,27.71,818.56,8.6,3.534,410.91,2,0,3,0,1,819.97,236.494,119.897
wl-costly-vm-001,40.15,49.23,21.59,80.79,42744,0.842,127.29,18.95,577.44,9.372,3.741,399.17,2,0,3,0,1,599.8,280.868,125.164
wl-costly-vm-001,41.46,43.79,24.0,131.02,52060,1.629,129.59,24.47,690.71,10.735,3.961,368.96,2,0,3,0,1,853.01,323.682,126.269
wl-costly-vm-001,46.84,57.48,22.83,71.86,35892,1.351,170.66,31.5,874.63,13.222,5.449,412.15,2,0,3,0,1,804.61,433.837,192.245
wl-costly-vm-001,31.08,38.82,19.87,116.27,30482,1.424,128.09,18.62,571.08,6.792,3.172,466.99,2,0,3,0,1,666.12,178.42,85.865
wl-costly-vm-001,34.57,49.1,24.0,94.73,27263,0.614,171.11,23.56,769.12,9.203,3.71,403.15,2,0,3,0,1,746.98,327.57,108.248
